href,title,description,authors,date_published
/articles/s41467-024-48920-y,Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,"In space radiation-exposed cells, targeting specific microRNAs with antagomirs can reduce cardiovascular damage and improve cellular function. Here the authors describe a reduction in inflammation and DNA double-strand break activity within these cells upon antagomir treatment.","nature, search, J. Tyson McDonald, JangKeun Kim, Afshin Beheshti, Marta Volonteri, Elizabeth Brunk, Swagatika Sahoo, Bernhard O Palsson, Jeffery C. Chancellor, Rebecca S. Blue, Ann R. Kennedy, Kuniaki Otsuka, Germaine Cornelissen, Chiaki Mukai",11 Jun 2024
/articles/4661049a,Making black holes from scratch,The means by which supermassive black holes form and grow have remained largely unclear. Numerical simulations show that the collision of massive galaxies can naturally lead to the creation of these objects.,"nature, search, J. Tyson McDonald, JangKeun Kim, Afshin Beheshti, Marta Volonteri, Elizabeth Brunk, Swagatika Sahoo, Bernhard O Palsson, Jeffery C. Chancellor, Rebecca S. Blue, Ann R. Kennedy, Kuniaki Otsuka, Germaine Cornelissen, Chiaki Mukai",11 Jun 2024
/articles/nbt.4072,Recon3D enables a three-dimensional view of gene variation in human metabolism,Large-scale integration of metabolite and protein structural data with existing networks of human metabolism provides insights into gene function and how drugs affect metabolic response.,"nature, search, J. Tyson McDonald, JangKeun Kim, Afshin Beheshti, Marta Volonteri, Elizabeth Brunk, Swagatika Sahoo, Bernhard O Palsson, Jeffery C. Chancellor, Rebecca S. Blue, Ann R. Kennedy, Kuniaki Otsuka, Germaine Cornelissen, Chiaki Mukai",11 Jun 2024
/articles/s41526-018-0043-2,Limitations in predicting the space radiation health risk for exploration astronauts,,"nature, search, J. Tyson McDonald, JangKeun Kim, Afshin Beheshti, Marta Volonteri, Elizabeth Brunk, Swagatika Sahoo, Bernhard O Palsson, Jeffery C. Chancellor, Rebecca S. Blue, Ann R. Kennedy, Kuniaki Otsuka, Germaine Cornelissen, Chiaki Mukai",11 Jun 2024
/articles/s41598-022-14858-8,Unconscious mind activates central cardiovascular network and promotes adaptation to microgravity possibly anti-aging during 1-year-long spaceflight,,"nature, search, J. Tyson McDonald, JangKeun Kim, Afshin Beheshti, Marta Volonteri, Elizabeth Brunk, Swagatika Sahoo, Bernhard O Palsson, Jeffery C. Chancellor, Rebecca S. Blue, Ann R. Kennedy, Kuniaki Otsuka, Germaine Cornelissen, Chiaki Mukai",11 Jun 2024
