href,title,description,authors,date_published
/articles/s41467-022-34354-x,Dominant ARF3 variants disrupt Golgi integrity and cause a neurodevelopmental disorder recapitulated in zebrafish,"Disruptions to the ER-Golgi network can lead to neurodevelopmental disorders, though our understanding of these Golgipathies remains incomplete. Here Lauri, Tartaglia and colleagues show thatARF3mutations cause a rare pediatric neurological disorder and perform detailed molecular characterization in fish.","nature, search, Giulia Fasano, Valentina Muto, Marco Tartaglia, Maarten H. Geurts, Hans Clevers, A. Porrazzo, F. Cipressa, G. Cenci, Monika Horazna, Lucie Janeckova, Vladimir Korinek, Ruben Daum, Eva M. Brauchle, Katja Schenke-Layland, Sharon M. Kolk, Pasko Rakic",11 Nov 2022
/articles/s44222-022-00013-5,CRISPR engineering in organoids for gene repair and disease modelling,Adult stem cell-derived organoids closely resemble their tissue of origin. This Review discusses recent developments in CRISPR-mediated genome engineering and its application using adult-stem-cell-derived organoids in the construction of isogenic disease models and for clinical gene repair.,"nature, search, Giulia Fasano, Valentina Muto, Marco Tartaglia, Maarten H. Geurts, Hans Clevers, A. Porrazzo, F. Cipressa, G. Cenci, Monika Horazna, Lucie Janeckova, Vladimir Korinek, Ruben Daum, Eva M. Brauchle, Katja Schenke-Layland, Sharon M. Kolk, Pasko Rakic",11 Nov 2022
/articles/s42003-022-03885-w,Low dose rate γ-irradiation protects fruit fly chromosomes from double strand breaks and telomere fusions by reducing the esi-RNA biogenesis factor Loquacious,Chronic low y-radiation exposure toDrosophilacells decreases chromosome breaks induced by high-dose irradiation and telomere dysfunction by reducing the esiRNA biogenesis factor Loquacious D.,"nature, search, Giulia Fasano, Valentina Muto, Marco Tartaglia, Maarten H. Geurts, Hans Clevers, A. Porrazzo, F. Cipressa, G. Cenci, Monika Horazna, Lucie Janeckova, Vladimir Korinek, Ruben Daum, Eva M. Brauchle, Katja Schenke-Layland, Sharon M. Kolk, Pasko Rakic",11 Nov 2022
/articles/s41598-018-38310-y,Msx1 loss suppresses formation of the ectopic crypts developed in the Apc-deficient small intestinal epithelium,,"nature, search, Giulia Fasano, Valentina Muto, Marco Tartaglia, Maarten H. Geurts, Hans Clevers, A. Porrazzo, F. Cipressa, G. Cenci, Monika Horazna, Lucie Janeckova, Vladimir Korinek, Ruben Daum, Eva M. Brauchle, Katja Schenke-Layland, Sharon M. Kolk, Pasko Rakic",11 Nov 2022
/articles/s41598-019-43520-z,Non-invasive detection of DNA methylation states in carcinoma and pluripotent stem cells using Raman microspectroscopy and imaging,,"nature, search, Giulia Fasano, Valentina Muto, Marco Tartaglia, Maarten H. Geurts, Hans Clevers, A. Porrazzo, F. Cipressa, G. Cenci, Monika Horazna, Lucie Janeckova, Vladimir Korinek, Ruben Daum, Eva M. Brauchle, Katja Schenke-Layland, Sharon M. Kolk, Pasko Rakic",11 Nov 2022
/articles/s41386-021-01137-9,Development of prefrontal cortex,,"nature, search, Giulia Fasano, Valentina Muto, Marco Tartaglia, Maarten H. Geurts, Hans Clevers, A. Porrazzo, F. Cipressa, G. Cenci, Monika Horazna, Lucie Janeckova, Vladimir Korinek, Ruben Daum, Eva M. Brauchle, Katja Schenke-Layland, Sharon M. Kolk, Pasko Rakic",11 Nov 2022
