href,title,description,authors,date_published
/articles/s41598-023-30310-x,Accurate prediction by AlphaFold2 for ligand binding in a reductive dehalogenase and implications for PFAS (per- and polyfluoroalkyl substance) biodegradation,"Mechanisms of the impact of PFAS (also known as forever chemicals) on adverse birth outcomes remain largely unknown. Here, authors identified tissue neogenesis, neuroendocrine function, and redox homeostasis as imprints of prenatal PFAS exposures and reduced gestational age in the newborn metabolome.","nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
/articles/s41467-023-38710-3,Newborn metabolomic signatures of maternal per- and polyfluoroalkyl substance exposure and reduced length of gestation,"Mechanisms of the impact of PFAS (also known as forever chemicals) on adverse birth outcomes remain largely unknown. Here, authors identified tissue neogenesis, neuroendocrine function, and redox homeostasis as imprints of prenatal PFAS exposures and reduced gestational age in the newborn metabolome.","nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
/articles/s41598-023-45048-9,Purine metabolism-related genes and immunization in thyroid eye disease were validated using bioinformatics and machine learning,"Tumors often exhibit a pH gradient, with an acidic extracellular space and alkaline cytoplasm. Here the authors develop a computational model to show how alkaline pHi supports changes inherent to cancer cell metabolism and acidification disables these adaptations, and demonstrate the effect of acidic pHi on breast cancer cell survival.","nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
/articles/s41467-018-05261-x,Systems analysis of intracellular pH vulnerabilities for cancer therapy,"Tumors often exhibit a pH gradient, with an acidic extracellular space and alkaline cytoplasm. Here the authors develop a computational model to show how alkaline pHi supports changes inherent to cancer cell metabolism and acidification disables these adaptations, and demonstrate the effect of acidic pHi on breast cancer cell survival.","nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
/articles/d41586-023-01803-6,AI identifies gene interactions to speed up search for treatment targets,"How an AI overcomes data-scarcity to map gene networks, and assessing the impact of rocket noise on wildlife.","nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
/articles/s41598-021-87070-9,Gaussian graphical modeling of the serum exposome and metabolome reveals interactions between environmental chemicals and endogenous metabolites,"Stable-isotope tracing allows quantifying metabolic activity by measuring isotopically labeled metabolites, but its metabolome coverage has been limited. Here, the authors develop a global isotope tracing approach with metabolome-wide coverage and use it to characterize metabolic activities in agingDrosophila.","nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
/articles/s41467-022-31268-6,Global stable-isotope tracing metabolomics reveals system-wide metabolic alternations in aging Drosophila,"Stable-isotope tracing allows quantifying metabolic activity by measuring isotopically labeled metabolites, but its metabolome coverage has been limited. Here, the authors develop a global isotope tracing approach with metabolome-wide coverage and use it to characterize metabolic activities in agingDrosophila.","nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
/articles/s41598-023-33277-x,A novel Alzheimer’s disease prognostic signature: identification and analysis of glutamine metabolism genes in immunogenicity and immunotherapy efficacy,,"nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
/articles/s41598-022-21747-7,Adaptive-mixture-categorization (AMC)-based g-computation and its application to trace element mixtures and bladder cancer risk,,"nature, search, Hao-Bo Guo, Vanessa A. Varaljay, Rajiv Berry, Kaitlin R. Taibl, Anne L. Dunlop, Donghai Liang, Zixuan Wu, Yuan Gao, Xiaolei Yao, Erez Persi, Miquel Duran-Frigola, Eytan Ruppin, Nick Petrić Howe, Benjamin Thompson, Vincent Bessonneau, Roy R. Gerona, Ruthann A. Rudel, Ruohong Wang, Yandong Yin, Zheng-Jiang Zhu, Zixuan Wu, Ping Liu, Shaowu Cheng, Siting Li, Margaret R. Karagas, Jiang Gui",11 Mar 2023
