href,title,description,authors,date_published
/articles/s41598-019-43337-w,Environmental contaminants modulate the transcriptional activity of polar bear (Ursus maritimus) and human peroxisome proliferator-activated receptor alpha (PPARA),"A hybrid crystal structure ofMycobacterium smegmatismycocerosic acid synthase, a multienzyme involved in the biosynthesis of mycobacterial branched-chain fatty acids, exemplifies the organization of fully-reducing polyketide synthases.","nature, search, Heli Routti, Mari K. Berg, Anders Goksøyr, Dominik A. Herbst, Roman P. Jakob, Timm Maier, Nikolas R. Burton, Keriann M. Backus, Huanqing Niu, Junzhi Wang, Hanjie Ying, Junji Saruwatari, Chao Dong, Yasuko Iwakiri, Wanyu Huang, Tak Igusa, Xiaobin Wang",06 May 2019
/articles/nature16993,Mycocerosic acid synthase exemplifies the architecture of reducing polyketide synthases,"A hybrid crystal structure ofMycobacterium smegmatismycocerosic acid synthase, a multienzyme involved in the biosynthesis of mycobacterial branched-chain fatty acids, exemplifies the organization of fully-reducing polyketide synthases.","nature, search, Heli Routti, Mari K. Berg, Anders Goksøyr, Dominik A. Herbst, Roman P. Jakob, Timm Maier, Nikolas R. Burton, Keriann M. Backus, Huanqing Niu, Junzhi Wang, Hanjie Ying, Junji Saruwatari, Chao Dong, Yasuko Iwakiri, Wanyu Huang, Tak Igusa, Xiaobin Wang",06 May 2019
/articles/s42004-024-01162-x,Functionalizing tandem mass tags for streamlining click-based quantitative chemoproteomics,"Mass spectrometry-based quantitative chemoproteomics is widely used for the identification of protein targets as well as modified residues, however, sample preparation and data analysis remain tedious. Here, the authors develop silane-based cleavable linkers functionalized tandem mass tags as click-compatible isobaric tags, introducing the isobaric label earlier in sample preparation, achieving decreased sample preparation time, with high coverage and high-accuracy quantification.","nature, search, Heli Routti, Mari K. Berg, Anders Goksøyr, Dominik A. Herbst, Roman P. Jakob, Timm Maier, Nikolas R. Burton, Keriann M. Backus, Huanqing Niu, Junzhi Wang, Hanjie Ying, Junji Saruwatari, Chao Dong, Yasuko Iwakiri, Wanyu Huang, Tak Igusa, Xiaobin Wang",06 May 2019
/articles/s41598-017-18889-4,Comparative transcriptomic and proteomic analysis of Arthrobacter sp. CGMCC 3584 responding to dissolved oxygen for cAMP production,,"nature, search, Heli Routti, Mari K. Berg, Anders Goksøyr, Dominik A. Herbst, Roman P. Jakob, Timm Maier, Nikolas R. Burton, Keriann M. Backus, Huanqing Niu, Junzhi Wang, Hanjie Ying, Junji Saruwatari, Chao Dong, Yasuko Iwakiri, Wanyu Huang, Tak Igusa, Xiaobin Wang",06 May 2019
/articles/s41598-018-36297-0,Integrated analysis of microRNA and mRNA expression profiles in splenomegaly induced by non-cirrhotic portal hypertension in rats,,"nature, search, Heli Routti, Mari K. Berg, Anders Goksøyr, Dominik A. Herbst, Roman P. Jakob, Timm Maier, Nikolas R. Burton, Keriann M. Backus, Huanqing Niu, Junzhi Wang, Hanjie Ying, Junji Saruwatari, Chao Dong, Yasuko Iwakiri, Wanyu Huang, Tak Igusa, Xiaobin Wang",06 May 2019
/articles/s41366-022-01127-x,In-utero co-exposure to toxic metals and micronutrients on childhood risk of overweight or obesity: new insight on micronutrients counteracting toxic metals,,"nature, search, Heli Routti, Mari K. Berg, Anders Goksøyr, Dominik A. Herbst, Roman P. Jakob, Timm Maier, Nikolas R. Burton, Keriann M. Backus, Huanqing Niu, Junzhi Wang, Hanjie Ying, Junji Saruwatari, Chao Dong, Yasuko Iwakiri, Wanyu Huang, Tak Igusa, Xiaobin Wang",06 May 2019
