href,title,description,authors,date_published
/articles/s41598-017-10361-7,High predictive values of RBC membrane-based diagnostics by biophotonics in an integrated approach for Autism Spectrum Disorders,"Existing neural interfaces are limited in accessing one, small brain region. Here, the authors introduce a scaffold with helix hollow channels, which direct multisite multifunctional fibre probes into the brain at different angles, allowing for simultaneous recording and stimulation across distant regions.","nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
/articles/s41467-020-19946-9,Spatially expandable fiber-based probes as a multifunctional deep brain interface,"Existing neural interfaces are limited in accessing one, small brain region. Here, the authors introduce a scaffold with helix hollow channels, which direct multisite multifunctional fibre probes into the brain at different angles, allowing for simultaneous recording and stimulation across distant regions.","nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
/articles/nphoton.2014.107,Mapping distributed brain function and networks with diffuse optical tomography,High-resolution diffuse optical tomography employing a large array of light sources and detectors arranged around the head can perform functional brain imaging. It provides an alternative to magnetic resonance imaging for monitoring activity in different areas of the brain.,"nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
/articles/s41467-018-08179-6,Functional imaging of visual cortical layers and subplate in awake mice with optimized three-photon microscopy,"Two-photon microscopy is a powerful tool for studying neuronal activity but cannot easily image deeper cortical layers. Here, the authors design a custom microscope for three-photon microscopy and use it to reveal response properties of layer 5, 6, and subplate visual cortical neurons.","nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
/articles/s41598-017-13778-2,"High resolution, high speed, long working distance, large field of view confocal fluorescence microscope",,"nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
/articles/s41598-020-79053-z,fNIRS-based functional connectivity estimation using semi-metric analysis to study decision making by nursing students and registered nurses,,"nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
/articles/s41598-019-45555-8,Mapping brain function during naturalistic viewing using high-density diffuse optical tomography,,"nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
/articles/srep06902,Loop formation and self-fasciculation of cortical axon using photonic guidance at long working distance,,"nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
/articles/srep32156,Tomographic brain imaging with nucleolar detail and automatic cell counting,,"nature, search, Giorgia Giacometti, Carla Ferreri, Paola Visconti, Shan Jiang, Dipan C. Patel, Xiaoting Jia, Adam T. Eggebrecht, Silvina L. Ferradal, Joseph P. Culver, Murat Yildirim, Hiroki Sugihara, Mriganka Sur, Shaun Pacheco, Chengliang Wang, Rongguang Liang, Jie Sheng Chong, Yee Ling Chan, Tong Boon Tang, Andrew K. Fishell, Tracy M. Burns-Yocum, Joseph P. Culver, Argha Mondal, Bryan Black, Samarendra Mohanty, Simone E. Hieber, Christos Bikis, Bert Müller",29 Aug 2017
